entity
http://www.wikidata.org/entity/Q30892132
http://www.wikidata.org/entity/Q26714838
http://www.wikidata.org/entity/Q32979509
http://www.wikidata.org/entity/Q33009642
http://www.wikidata.org/entity/Q28732711
http://www.wikidata.org/entity/Q17863945
http://www.wikidata.org/entity/Q23054687
http://www.wikidata.org/entity/Q22978318
http://www.wikidata.org/entity/Q24373557
http://www.wikidata.org/entity/Q32979509
http://www.wikidata.org/entity/Q33009642
http://www.wikidata.org/entity/Q33039105
http://www.wikidata.org/entity/Q33110699
http://www.wikidata.org/entity/Q22924128
http://www.wikidata.org/entity/Q4115189
http://www.wikidata.org/entity/Q717956
http://www.wikidata.org/entity/Q1568570
http://www.wikidata.org/entity/Q1983903
http://www.wikidata.org/entity/Q5511874
http://www.wikidata.org/entity/Q5551050
http://www.wikidata.org/entity/Q7444235
http://www.wikidata.org/entity/P369
http://www.wikidata.org/entity/Q4169
http://www.wikidata.org/entity/Q7860
http://www.wikidata.org/entity/Q11379
http://www.wikidata.org/entity/Q79925
http://www.wikidata.org/entity/Q133327
http://www.wikidata.org/entity/Q167287
http://www.wikidata.org/entity/Q185674
http://www.wikidata.org/entity/Q221392
http://www.wikidata.org/entity/Q845371
http://www.wikidata.org/entity/Q1133705
http://www.wikidata.org/entity/Q1454986
http://www.wikidata.org/entity/Q4115189
http://www.wikidata.org/entity/Q15397819
http://www.wikidata.org/entity/Q497745
http://www.wikidata.org/entity/Q1133705
http://www.wikidata.org/entity/Q1139177
http://www.wikidata.org/entity/Q7439451
http://www.wikidata.org/entity/Q15241043
http://www.wikidata.org/entity/Q2051667
http://www.wikidata.org/entity/Q3327819
http://www.wikidata.org/entity/Q104905
http://www.wikidata.org/entity/Q1296330
http://www.wikidata.org/entity/Q455283
http://www.wikidata.org/entity/Q4010961
http://www.wikidata.org/entity/Q15305018
http://www.wikidata.org/entity/Q136407
http://www.wikidata.org/entity/Q500699
http://www.wikidata.org/entity/Q1647152
http://www.wikidata.org/entity/Q2723682
http://www.wikidata.org/entity/Q323
http://www.wikidata.org/entity/P227
http://www.wikidata.org/entity/P2670
http://www.wikidata.org/entity/P2959
http://www.wikidata.org/entity/P5019
http://www.wikidata.org/entity/Q2708714
http://www.wikidata.org/entity/Q2051667
